# BUSCO version is: 5.7.1 
# The lineage dataset is: poales_odb10 (Creation date: 2024-01-08, number of genomes: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5500at38820	Duplicated	chr3B_Hilliard	261593526	261586964	-	802.5	417	https://v10-1.orthodb.org/?query=5500at38820	Phosphoadenosine phosphosulphate reductase
5503at38820	Duplicated	chr1D_Hilliard	430509023	430510601	+	920.4	468	https://v10-1.orthodb.org/?query=5503at38820	Pentatricopeptide repeat
5503at38820	Duplicated	chr1A_Hilliard	533983113	533984691	+	909.8	468	https://v10-1.orthodb.org/?query=5503at38820	Pentatricopeptide repeat
5503at38820	Duplicated	chr1B_Hilliard	585624928	585626506	+	907.8	468	https://v10-1.orthodb.org/?query=5503at38820	Pentatricopeptide repeat
5506at38820	Duplicated	chr5D_Hilliard	435878539	435875214	-	830.2	480	https://v10-1.orthodb.org/?query=5506at38820	Two-component response regulator-like PRR95
5506at38820	Duplicated	chr5B_Hilliard	562807476	562804082	-	826.6	479	https://v10-1.orthodb.org/?query=5506at38820	Two-component response regulator-like PRR95
5506at38820	Duplicated	chr5A_Hilliard	541433777	541430392	-	766.3	454	https://v10-1.orthodb.org/?query=5506at38820	Two-component response regulator-like PRR95
5516at38820	Duplicated	chr5A_Hilliard	496583889	496595302	+	932.0	494	https://v10-1.orthodb.org/?query=5516at38820	HORMA domain
5516at38820	Duplicated	chr5D_Hilliard	405861825	405874899	+	928.5	494	https://v10-1.orthodb.org/?query=5516at38820	HORMA domain
5516at38820	Duplicated	chr5B_Hilliard	529858017	529868861	+	915.0	494	https://v10-1.orthodb.org/?query=5516at38820	HORMA domain
5519at38820	Duplicated	chr6D_Hilliard	233301240	233318835	+	1014.2	498	https://v10-1.orthodb.org/?query=5519at38820	Clp ATPase, C-terminal
5519at38820	Duplicated	chr6B_Hilliard	372021195	372009507	-	1009.5	498	https://v10-1.orthodb.org/?query=5519at38820	Clp ATPase, C-terminal
5519at38820	Duplicated	chr6A_Hilliard	296697654	296680651	-	1008.9	498	https://v10-1.orthodb.org/?query=5519at38820	Clp ATPase, C-terminal
5523at38820	Duplicated	ptg001490l	238113	235158	-	682.2	698	https://v10-1.orthodb.org/?query=5523at38820	LOC101786225
5523at38820	Duplicated	chr3D_Hilliard	294241	291036	-	700.6	693	https://v10-1.orthodb.org/?query=5523at38820	LOC101786225
5523at38820	Duplicated	chr3A_Hilliard	766776	763538	-	672.8	693	https://v10-1.orthodb.org/?query=5523at38820	LOC101786225
5528at38820	Duplicated	chr2A_Hilliard	560026997	560025190	-	954.5	491	https://v10-1.orthodb.org/?query=5528at38820	Pectinesterase
5528at38820	Duplicated	chr2B_Hilliard	500682142	500680337	-	954.1	491	https://v10-1.orthodb.org/?query=5528at38820	Pectinesterase
5528at38820	Duplicated	chr2D_Hilliard	432005282	432003481	-	953.7	491	https://v10-1.orthodb.org/?query=5528at38820	Pectinesterase
5532at38820	Duplicated	chr7A_Hilliard	69937665	69942580	+	951.4	434	https://v10-1.orthodb.org/?query=5532at38820	Acetyl-coenzyme A carboxyltransferase, C-terminal
5532at38820	Duplicated	chr4A_Hilliard	684727033	684732189	+	950.0	434	https://v10-1.orthodb.org/?query=5532at38820	Acetyl-coenzyme A carboxyltransferase, C-terminal
5532at38820	Duplicated	chr7D_Hilliard	67104220	67109058	+	947.2	434	https://v10-1.orthodb.org/?query=5532at38820	Acetyl-coenzyme A carboxyltransferase, C-terminal
5536at38820	Duplicated	chr5A_Hilliard	675713516	675717325	+	938.0	471	https://v10-1.orthodb.org/?query=5536at38820	4-coumarate--CoA ligase-like 4
5536at38820	Duplicated	chr4D_Hilliard	498801142	498805241	+	933.7	471	https://v10-1.orthodb.org/?query=5536at38820	4-coumarate--CoA ligase-like 4
5536at38820	Duplicated	chr4B_Hilliard	632367504	632371328	+	934.9	470	https://v10-1.orthodb.org/?query=5536at38820	4-coumarate--CoA ligase-like 4
5543at38820	Duplicated	chr3B_Hilliard	524125682	524131198	+	988.5	478	https://v10-1.orthodb.org/?query=5543at38820	Membrane attack complex component/perforin (MACPF) domain
5543at38820	Duplicated	chr3A_Hilliard	521490170	521496772	+	991.1	472	https://v10-1.orthodb.org/?query=5543at38820	Membrane attack complex component/perforin (MACPF) domain
5543at38820	Duplicated	chr3D_Hilliard	389885364	389879643	-	986.6	472	https://v10-1.orthodb.org/?query=5543at38820	Membrane attack complex component/perforin (MACPF) domain
5545at38820	Duplicated	chr6B_Hilliard	205970773	205975764	+	1046.3	474	https://v10-1.orthodb.org/?query=5545at38820	Cytochrome P450
5545at38820	Duplicated	chr6D_Hilliard	138632901	138627901	-	1045.4	474	https://v10-1.orthodb.org/?query=5545at38820	Cytochrome P450
5545at38820	Duplicated	chr6A_Hilliard	146185492	146181168	-	1022.2	461	https://v10-1.orthodb.org/?query=5545at38820	Cytochrome P450
5546at38820	Duplicated	chr6D_Hilliard	329761634	329759831	-	913.7	465	https://v10-1.orthodb.org/?query=5546at38820	P-loop containing nucleoside triphosphate hydrolase
5546at38820	Duplicated	chr6B_Hilliard	478112035	478110232	-	912.1	465	https://v10-1.orthodb.org/?query=5546at38820	P-loop containing nucleoside triphosphate hydrolase
5546at38820	Duplicated	chr6A_Hilliard	427617652	427619455	+	913.4	464	https://v10-1.orthodb.org/?query=5546at38820	P-loop containing nucleoside triphosphate hydrolase
5553at38820	Complete	chr6B_Hilliard	127327728	127322929	-	857.7	434	https://v10-1.orthodb.org/?query=5553at38820	CRAL-TRIO lipid binding domain
5556at38820	Duplicated	chr2D_Hilliard	117613951	117615781	+	1144.0	560	https://v10-1.orthodb.org/?query=5556at38820	Pentatricopeptide repeat
5556at38820	Duplicated	chr2B_Hilliard	162731760	162733590	+	1141.2	560	https://v10-1.orthodb.org/?query=5556at38820	Pentatricopeptide repeat
5556at38820	Duplicated	chr2A_Hilliard	101673293	101675123	+	1142.3	559	https://v10-1.orthodb.org/?query=5556at38820	Pentatricopeptide repeat
5558at38820	Duplicated	ptg000652l	70941	80586	+	994.8	510	https://v10-1.orthodb.org/?query=5558at38820	Digestive organ expansion factor, predicted
5558at38820	Duplicated	chr4A_Hilliard	635775763	635785529	+	1009.1	508	https://v10-1.orthodb.org/?query=5558at38820	Digestive organ expansion factor, predicted
5558at38820	Duplicated	chr7D_Hilliard	210104102	210078083	-	990.5	508	https://v10-1.orthodb.org/?query=5558at38820	Digestive organ expansion factor, predicted
5558at38820	Duplicated	chr5D_Hilliard	560477104	560467611	-	1010.9	507	https://v10-1.orthodb.org/?query=5558at38820	Digestive organ expansion factor, predicted
5558at38820	Duplicated	chr5B_Hilliard	731627102	731615402	-	1007.9	505	https://v10-1.orthodb.org/?query=5558at38820	Digestive organ expansion factor, predicted
5560at38820	Complete	chr6A_Hilliard	586365536	586372990	+	988.8	539	https://v10-1.orthodb.org/?query=5560at38820	Protein kinase domain
5590at38820	Duplicated	chr2D_Hilliard	79672760	79674953	+	1068.9	569	https://v10-1.orthodb.org/?query=5590at38820	Pentatricopeptide repeat
5590at38820	Duplicated	chr2A_Hilliard	65077191	65079423	+	1065.0	569	https://v10-1.orthodb.org/?query=5590at38820	Pentatricopeptide repeat
5590at38820	Duplicated	chr2B_Hilliard	108707571	108709767	+	1064.3	569	https://v10-1.orthodb.org/?query=5590at38820	Pentatricopeptide repeat
5601at38820	Duplicated	chr7D_Hilliard	529909182	529903051	-	900.5	541	https://v10-1.orthodb.org/?query=5601at38820	MINDY deubiquitinase
5601at38820	Duplicated	chr7A_Hilliard	604509134	604502855	-	897.7	541	https://v10-1.orthodb.org/?query=5601at38820	MINDY deubiquitinase
5601at38820	Duplicated	chr7B_Hilliard	553897628	553891645	-	890.8	541	https://v10-1.orthodb.org/?query=5601at38820	MINDY deubiquitinase
5602at38820	Duplicated	chr1A_Hilliard	307697604	307693984	-	1077.3	551	https://v10-1.orthodb.org/?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5602at38820	Duplicated	chr1D_Hilliard	232973721	232968765	-	1085.1	543	https://v10-1.orthodb.org/?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5602at38820	Duplicated	chr1B_Hilliard	337830153	337826041	-	1084.8	543	https://v10-1.orthodb.org/?query=5602at38820	Winged helix-like DNA-binding domain superfamily
5603at38820	Duplicated	chr5B_Hilliard	616227968	616225631	-	1196.7	620	https://v10-1.orthodb.org/?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5603at38820	Duplicated	chr5D_Hilliard	472413953	472411619	-	1194.4	620	https://v10-1.orthodb.org/?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5603at38820	Duplicated	chr5A_Hilliard	583030866	583028532	-	1193.6	620	https://v10-1.orthodb.org/?query=5603at38820	DEAD-box ATP-dependent RNA helicase 28
5608at38820	Duplicated	chr4B_Hilliard	652562173	652557522	-	940.3	460	https://v10-1.orthodb.org/?query=5608at38820	Methyltransferase domain
5608at38820	Duplicated	chr4D_Hilliard	511306155	511301692	-	939.1	460	https://v10-1.orthodb.org/?query=5608at38820	Methyltransferase domain
5608at38820	Duplicated	chr5A_Hilliard	687150115	687145377	-	935.5	460	https://v10-1.orthodb.org/?query=5608at38820	Methyltransferase domain
5613at38820	Duplicated	chr5B_Hilliard	383877183	383868169	-	992.1	493	https://v10-1.orthodb.org/?query=5613at38820	Carotenoid oxygenase
5613at38820	Duplicated	chr5D_Hilliard	303461934	303458009	-	989.7	493	https://v10-1.orthodb.org/?query=5613at38820	Carotenoid oxygenase
5613at38820	Duplicated	chr1A_Hilliard	23604179	23723698	+	949.3	492	https://v10-1.orthodb.org/?query=5613at38820	Carotenoid oxygenase
5613at38820	Duplicated	chr5A_Hilliard	386178334	386174366	-	980.4	486	https://v10-1.orthodb.org/?query=5613at38820	Carotenoid oxygenase
5632at38820	Duplicated	chr2B_Hilliard	166236346	166238095	+	1028.4	479	https://v10-1.orthodb.org/?query=5632at38820	LOC101778870
5632at38820	Duplicated	chr2D_Hilliard	121318038	121319763	+	1026.4	479	https://v10-1.orthodb.org/?query=5632at38820	LOC101778870
5632at38820	Duplicated	chr2A_Hilliard	105326725	105328471	+	1021.0	479	https://v10-1.orthodb.org/?query=5632at38820	LOC101778870
5635at38820	Duplicated	chr3B_Hilliard	580110138	580182277	+	947.2	470	https://v10-1.orthodb.org/?query=5635at38820	Ribonuclease H superfamily
5635at38820	Duplicated	chr3A_Hilliard	569322510	569327652	+	945.8	470	https://v10-1.orthodb.org/?query=5635at38820	Ribonuclease H superfamily
5635at38820	Duplicated	chr3D_Hilliard	437278216	437283548	+	950.2	469	https://v10-1.orthodb.org/?query=5635at38820	Ribonuclease H superfamily
5650at38820	Duplicated	chr6D_Hilliard	315792414	315788154	-	842.8	607	https://v10-1.orthodb.org/?query=5650at38820	LOC101762622
5650at38820	Duplicated	chr6A_Hilliard	450978546	450982821	+	839.8	607	https://v10-1.orthodb.org/?query=5650at38820	LOC101762622
5650at38820	Duplicated	chr6B_Hilliard	459149854	459145631	-	835.8	607	https://v10-1.orthodb.org/?query=5650at38820	LOC101762622
5659at38820	Duplicated	chr3B_Hilliard	200539110	200547412	+	1028.3	467	https://v10-1.orthodb.org/?query=5659at38820	GTP binding domain
5659at38820	Duplicated	chr3D_Hilliard	138489398	138502422	+	1027.6	467	https://v10-1.orthodb.org/?query=5659at38820	GTP binding domain
5659at38820	Duplicated	chr3A_Hilliard	153462363	153469666	+	1025.8	467	https://v10-1.orthodb.org/?query=5659at38820	GTP binding domain
5661at38820	Duplicated	chr6D_Hilliard	480137971	480134887	-	1038.1	543	https://v10-1.orthodb.org/?query=5661at38820	Uncharacterised domain Wax2, C-terminal
5661at38820	Duplicated	chr6A_Hilliard	605639769	605636769	-	1011.6	543	https://v10-1.orthodb.org/?query=5661at38820	Uncharacterised domain Wax2, C-terminal
5661at38820	Duplicated	chr6B_Hilliard	701524745	701521732	-	1010.4	543	https://v10-1.orthodb.org/?query=5661at38820	Uncharacterised domain Wax2, C-terminal
5668at38820	Duplicated	chr5B_Hilliard	683307456	683314157	+	1056.7	505	https://v10-1.orthodb.org/?query=5668at38820	Cactin, central domain
5668at38820	Duplicated	chr5A_Hilliard	636306853	636299762	-	1033.9	505	https://v10-1.orthodb.org/?query=5668at38820	Cactin, central domain
5668at38820	Duplicated	chr5D_Hilliard	519196149	519202986	+	1033.9	505	https://v10-1.orthodb.org/?query=5668at38820	Cactin, central domain
5673at38820	Duplicated	chr4D_Hilliard	227812335	227809346	-	941.8	451	https://v10-1.orthodb.org/?query=5673at38820	Hexosyltransferase
5673at38820	Duplicated	chr4A_Hilliard	298534143	298539214	+	938.4	451	https://v10-1.orthodb.org/?query=5673at38820	Hexosyltransferase
5673at38820	Duplicated	chr4B_Hilliard	286063895	286066966	+	931.3	450	https://v10-1.orthodb.org/?query=5673at38820	Hexosyltransferase
5675at38820	Duplicated	chr3D_Hilliard	392146828	392150030	+	1036.5	487	https://v10-1.orthodb.org/?query=5675at38820	Carotenoid cleavage dioxygenase 8 homolog B, chloroplastic
5675at38820	Duplicated	chr3B_Hilliard	527127114	527130332	+	1035.2	487	https://v10-1.orthodb.org/?query=5675at38820	Carotenoid cleavage dioxygenase 8 homolog B, chloroplastic
5675at38820	Duplicated	chr3A_Hilliard	523296859	523300266	+	1018.6	482	https://v10-1.orthodb.org/?query=5675at38820	Carotenoid cleavage dioxygenase 8 homolog B, chloroplastic
5675at38820	Duplicated	chr3A_Hilliard	52165135	52161586	-	1016.1	466	https://v10-1.orthodb.org/?query=5675at38820	Carotenoid cleavage dioxygenase 8 homolog B, chloroplastic
5675at38820	Duplicated	chr3B_Hilliard	73000749	72997372	-	1014.2	466	https://v10-1.orthodb.org/?query=5675at38820	Carotenoid cleavage dioxygenase 8 homolog B, chloroplastic
5677at38820	Duplicated	chr6B_Hilliard	123367600	123374183	+	986.7	448	https://v10-1.orthodb.org/?query=5677at38820	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain superfamily
5677at38820	Duplicated	chr6D_Hilliard	69026178	69029993	+	984.0	448	https://v10-1.orthodb.org/?query=5677at38820	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain superfamily
5677at38820	Duplicated	chr6A_Hilliard	62782406	62786309	+	982.1	448	https://v10-1.orthodb.org/?query=5677at38820	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain superfamily
5678at38820	Duplicated	chr4D_Hilliard	441133396	441136702	+	835.4	424	https://v10-1.orthodb.org/?query=5678at38820	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
5678at38820	Duplicated	chr4A_Hilliard	38456795	38453477	-	833.4	424	https://v10-1.orthodb.org/?query=5678at38820	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
5678at38820	Duplicated	chr4B_Hilliard	540212209	540215641	+	832.5	424	https://v10-1.orthodb.org/?query=5678at38820	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
5679at38820	Duplicated	chr3D_Hilliard	539259536	539257796	-	1010.8	516	https://v10-1.orthodb.org/?query=5679at38820	Pentatricopeptide repeat
5679at38820	Duplicated	chr3A_Hilliard	671970500	671968748	-	1005.1	516	https://v10-1.orthodb.org/?query=5679at38820	Pentatricopeptide repeat
5679at38820	Duplicated	chr3B_Hilliard	722291819	722290079	-	1002.0	516	https://v10-1.orthodb.org/?query=5679at38820	Pentatricopeptide repeat
5684at38820	Duplicated	chr1D_Hilliard	425489541	425484864	-	1017.7	572	https://v10-1.orthodb.org/?query=5684at38820	Glyoxysomal processing protease, glyoxysomal
5684at38820	Duplicated	chr1A_Hilliard	528325014	528320314	-	1012.0	572	https://v10-1.orthodb.org/?query=5684at38820	Glyoxysomal processing protease, glyoxysomal
5684at38820	Duplicated	chr1B_Hilliard	574602509	574597990	-	1006.9	572	https://v10-1.orthodb.org/?query=5684at38820	Glyoxysomal processing protease, glyoxysomal
5686at38820	Duplicated	chr5B_Hilliard	622295546	622299584	+	945.1	571	https://v10-1.orthodb.org/?query=5686at38820	Cwf19-like, C-terminal domain-1
5686at38820	Duplicated	chr5A_Hilliard	587249280	587370278	+	943.4	571	https://v10-1.orthodb.org/?query=5686at38820	Cwf19-like, C-terminal domain-1
5686at38820	Duplicated	chr5D_Hilliard	476553258	476557583	+	942.5	571	https://v10-1.orthodb.org/?query=5686at38820	Cwf19-like, C-terminal domain-1
5695at38820	Duplicated	chr6A_Hilliard	22751747	22753823	+	1091.4	601	https://v10-1.orthodb.org/?query=5695at38820	Putative metal-nicotianamine transporter YSL7
5695at38820	Duplicated	chr6D_Hilliard	26369243	26371319	+	1089.7	601	https://v10-1.orthodb.org/?query=5695at38820	Putative metal-nicotianamine transporter YSL7
5695at38820	Duplicated	chr6B_Hilliard	41103547	41105623	+	1084.2	601	https://v10-1.orthodb.org/?query=5695at38820	Putative metal-nicotianamine transporter YSL7
5697at38820	Duplicated	chr3A_Hilliard	494900016	494750007	-	1160.6	589	https://v10-1.orthodb.org/?query=5697at38820	Chloride channel protein
5697at38820	Duplicated	chr3D_Hilliard	368716704	368709173	-	1163.1	588	https://v10-1.orthodb.org/?query=5697at38820	Chloride channel protein
5697at38820	Duplicated	chr3B_Hilliard	486931770	486835351	-	1160.4	588	https://v10-1.orthodb.org/?query=5697at38820	Chloride channel protein
5704at38820	Duplicated	chr4B_Hilliard	12328569	12333481	+	937.4	453	https://v10-1.orthodb.org/?query=5704at38820	Pyruvate kinase
5704at38820	Duplicated	chr4D_Hilliard	9553549	9550374	-	936.7	453	https://v10-1.orthodb.org/?query=5704at38820	Pyruvate kinase
5709at38820	Duplicated	chr6D_Hilliard	487259187	487255226	-	934.5	483	https://v10-1.orthodb.org/?query=5709at38820	Tetratricopeptide repeat
5709at38820	Duplicated	chr6B_Hilliard	713471785	713468392	-	926.0	483	https://v10-1.orthodb.org/?query=5709at38820	Tetratricopeptide repeat
5709at38820	Duplicated	chr6A_Hilliard	611475703	611471109	-	818.4	383	https://v10-1.orthodb.org/?query=5709at38820	Tetratricopeptide repeat
5713at38820	Duplicated	chr3B_Hilliard	823616583	823619675	+	928.1	648	https://v10-1.orthodb.org/?query=5713at38820	Domain of unknown function DUF630
5713at38820	Duplicated	chr3D_Hilliard	609591180	609594265	+	959.3	643	https://v10-1.orthodb.org/?query=5713at38820	Domain of unknown function DUF630
5713at38820	Duplicated	chr3A_Hilliard	742353014	742356083	+	954.9	642	https://v10-1.orthodb.org/?query=5713at38820	Domain of unknown function DUF630
5718at38820	Duplicated	chr6B_Hilliard	669098378	669116181	+	1020.2	468	https://v10-1.orthodb.org/?query=5718at38820	FAD-linked oxidase, C-terminal
5718at38820	Duplicated	chr6A_Hilliard	586960862	586972476	+	1019.1	468	https://v10-1.orthodb.org/?query=5718at38820	FAD-linked oxidase, C-terminal
5718at38820	Duplicated	chr6D_Hilliard	461041600	461051939	+	1018.7	468	https://v10-1.orthodb.org/?query=5718at38820	FAD-linked oxidase, C-terminal
5719at38820	Duplicated	chr7B_Hilliard	133830550	133834779	+	1071.6	520	https://v10-1.orthodb.org/?query=5719at38820	Proton-dependent oligopeptide transporter family
5719at38820	Duplicated	chr7A_Hilliard	169628114	169632543	+	1068.0	520	https://v10-1.orthodb.org/?query=5719at38820	Proton-dependent oligopeptide transporter family
5719at38820	Duplicated	chr7D_Hilliard	178565719	178568980	+	1070.6	518	https://v10-1.orthodb.org/?query=5719at38820	Proton-dependent oligopeptide transporter family
5720at38820	Duplicated	chr5D_Hilliard	420272454	420276191	+	907.3	489	https://v10-1.orthodb.org/?query=5720at38820	TCF25/Rqc1
5720at38820	Duplicated	chr5A_Hilliard	513307368	513303763	-	903.8	489	https://v10-1.orthodb.org/?query=5720at38820	TCF25/Rqc1
5720at38820	Duplicated	chr5B_Hilliard	541303448	541307072	+	903.0	489	https://v10-1.orthodb.org/?query=5720at38820	TCF25/Rqc1
5721at38820	Duplicated	chr7D_Hilliard	201026183	201028076	+	946.9	517	https://v10-1.orthodb.org/?query=5721at38820	Pentatricopeptide repeat
5721at38820	Duplicated	chr7B_Hilliard	166453068	166454967	+	945.1	517	https://v10-1.orthodb.org/?query=5721at38820	Pentatricopeptide repeat
5721at38820	Duplicated	chr7A_Hilliard	212092673	212094575	+	943.7	517	https://v10-1.orthodb.org/?query=5721at38820	Pentatricopeptide repeat
5729at38820	Duplicated	chr1A_Hilliard	100003525	100015067	+	712.9	447	https://v10-1.orthodb.org/?query=5729at38820	Anaphase-promoting complex subunit 7
5729at38820	Duplicated	chr1D_Hilliard	89791753	89797976	+	711.6	447	https://v10-1.orthodb.org/?query=5729at38820	Anaphase-promoting complex subunit 7
5729at38820	Duplicated	chr1B_Hilliard	147542772	147554146	+	711.4	447	https://v10-1.orthodb.org/?query=5729at38820	Anaphase-promoting complex subunit 7
5735at38820	Duplicated	chr3D_Hilliard	314121132	314115351	-	924.3	652	https://v10-1.orthodb.org/?query=5735at38820	Endonuclease/exonuclease/phosphatase
5735at38820	Duplicated	chr3B_Hilliard	426518992	426524762	+	918.3	652	https://v10-1.orthodb.org/?query=5735at38820	Endonuclease/exonuclease/phosphatase
5735at38820	Duplicated	chr3A_Hilliard	420648149	420641396	-	858.6	640	https://v10-1.orthodb.org/?query=5735at38820	Endonuclease/exonuclease/phosphatase
5736at38820	Duplicated	chr3A_Hilliard	125487083	125491361	+	832.2	403	https://v10-1.orthodb.org/?query=5736at38820	Tetratricopeptide repeat
5736at38820	Duplicated	chr3D_Hilliard	110588755	110584293	-	830.4	403	https://v10-1.orthodb.org/?query=5736at38820	Tetratricopeptide repeat
5736at38820	Duplicated	chr3B_Hilliard	167925797	167921062	-	827.0	403	https://v10-1.orthodb.org/?query=5736at38820	Tetratricopeptide repeat
5737at38820	Duplicated	chr2D_Hilliard	184736592	184734417	-	1154.1	506	https://v10-1.orthodb.org/?query=5737at38820	Major facilitator,  sugar transporter-like
5737at38820	Duplicated	chr2A_Hilliard	185608455	185610643	+	1153.2	506	https://v10-1.orthodb.org/?query=5737at38820	Major facilitator,  sugar transporter-like
5737at38820	Duplicated	chr2B_Hilliard	241850432	241852675	+	1148.2	506	https://v10-1.orthodb.org/?query=5737at38820	Major facilitator,  sugar transporter-like
5744at38820	Duplicated	chr6A_Hilliard	488336486	488339304	+	1012.8	500	https://v10-1.orthodb.org/?query=5744at38820	Proton-dependent oligopeptide transporter family
5744at38820	Duplicated	chr6B_Hilliard	529063836	529066634	+	1010.4	500	https://v10-1.orthodb.org/?query=5744at38820	Proton-dependent oligopeptide transporter family
5752at38820	Duplicated	chr4D_Hilliard	52810354	52804877	-	1136.2	641	https://v10-1.orthodb.org/?query=5752at38820	LOC101761766
5752at38820	Duplicated	chr4A_Hilliard	548591908	548598902	+	1124.6	639	https://v10-1.orthodb.org/?query=5752at38820	LOC101761766
5752at38820	Duplicated	chr4B_Hilliard	72643354	72637999	-	1048.9	629	https://v10-1.orthodb.org/?query=5752at38820	LOC101761766
5753at38820	Duplicated	chr5D_Hilliard	341565552	341561201	-	889.9	424	https://v10-1.orthodb.org/?query=5753at38820	Phenylalanyl-tRNA synthetase
5753at38820	Duplicated	chr5A_Hilliard	428802297	428797949	-	886.3	424	https://v10-1.orthodb.org/?query=5753at38820	Phenylalanyl-tRNA synthetase
5753at38820	Duplicated	chr5B_Hilliard	434279661	434275453	-	885.8	424	https://v10-1.orthodb.org/?query=5753at38820	Phenylalanyl-tRNA synthetase
5764at38820	Duplicated	chr2D_Hilliard	653512469	653510762	-	886.5	500	https://v10-1.orthodb.org/?query=5764at38820	Pentatricopeptide repeat
5764at38820	Duplicated	chr2B_Hilliard	788538378	788536656	-	871.1	500	https://v10-1.orthodb.org/?query=5764at38820	Pentatricopeptide repeat
5764at38820	Duplicated	chr2A_Hilliard	766984614	766982907	-	867.8	500	https://v10-1.orthodb.org/?query=5764at38820	Pentatricopeptide repeat
5769at38820	Duplicated	chr3D_Hilliard	18255486	18252042	-	850.4	679	https://v10-1.orthodb.org/?query=5769at38820	DUF3741-associated sequence motif
5769at38820	Duplicated	chr3A_Hilliard	23283091	23286703	+	816.2	679	https://v10-1.orthodb.org/?query=5769at38820	DUF3741-associated sequence motif
5769at38820	Duplicated	chr3B_Hilliard	28013622	28017104	+	811.3	677	https://v10-1.orthodb.org/?query=5769at38820	DUF3741-associated sequence motif
5771at38820	Duplicated	chr5B_Hilliard	435611007	435616267	+	775.0	346	https://v10-1.orthodb.org/?query=5771at38820	Aldehyde dehydrogenase family 7 member A1
5771at38820	Duplicated	chr5D_Hilliard	342561711	342566985	+	773.6	346	https://v10-1.orthodb.org/?query=5771at38820	Aldehyde dehydrogenase family 7 member A1
5771at38820	Duplicated	chr5A_Hilliard	429525011	429530459	+	770.6	346	https://v10-1.orthodb.org/?query=5771at38820	Aldehyde dehydrogenase family 7 member A1
5772at38820	Duplicated	chr3B_Hilliard	1118242	1120865	+	978.0	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr3D_Hilliard	2914574	2917264	+	970.3	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr2D_Hilliard	97767867	97765433	-	967.0	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr3B_Hilliard	978401	975779	-	966.2	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr2A_Hilliard	84394771	84392306	-	960.8	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr3B_Hilliard	16574818	16572193	-	960.3	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr2B_Hilliard	143889222	143886737	-	956.1	452	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5772at38820	Duplicated	chr3A_Hilliard	2863198	2865793	+	967.5	451	https://v10-1.orthodb.org/?query=5772at38820	Glycoside hydrolase family 1
5773at38820	Duplicated	chr1D_Hilliard	396111843	396109126	-	950.0	444	https://v10-1.orthodb.org/?query=5773at38820	GTP cyclohydrolase II
5773at38820	Duplicated	chr1B_Hilliard	532545316	532542597	-	945.1	444	https://v10-1.orthodb.org/?query=5773at38820	GTP cyclohydrolase II
5773at38820	Duplicated	chr1A_Hilliard	504260068	504257346	-	943.5	444	https://v10-1.orthodb.org/?query=5773at38820	GTP cyclohydrolase II
5779at38820	Duplicated	chr4A_Hilliard	586954716	586949219	-	1016.9	516	https://v10-1.orthodb.org/?query=5779at38820	Pescadillo homolog
5779at38820	Duplicated	chr4D_Hilliard	18192282	18197579	+	1016.2	516	https://v10-1.orthodb.org/?query=5779at38820	Pescadillo homolog
5779at38820	Duplicated	chr4B_Hilliard	25046188	25051271	+	1016.1	516	https://v10-1.orthodb.org/?query=5779at38820	Pescadillo homolog
5784at38820	Duplicated	chr2D_Hilliard	222907999	222912356	+	1042.2	586	https://v10-1.orthodb.org/?query=5784at38820	TPX2
5784at38820	Duplicated	chr2A_Hilliard	237516552	237521213	+	1058.9	583	https://v10-1.orthodb.org/?query=5784at38820	TPX2
5784at38820	Duplicated	chr2B_Hilliard	274920499	274925102	+	1061.6	582	https://v10-1.orthodb.org/?query=5784at38820	TPX2
5793at38820	Duplicated	chr3B_Hilliard	464700796	464704899	+	964.5	445	https://v10-1.orthodb.org/?query=5793at38820	Magnesium transporter CorA-like family protein
5793at38820	Duplicated	chr3D_Hilliard	349606721	349611109	+	962.3	445	https://v10-1.orthodb.org/?query=5793at38820	Magnesium transporter CorA-like family protein
5793at38820	Duplicated	chr3A_Hilliard	473622960	473626696	+	954.6	445	https://v10-1.orthodb.org/?query=5793at38820	Magnesium transporter CorA-like family protein
